"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
0.100233232185759,0.933111010184251,0.347845544563689,0.302825124131339,0.0327026015372337,-0.710134335596556,0.347845544563689,0.100233232185759,-1.00276706840684,0.753029328454847,-0.417501602786275,0,0,0,0
-0.530052653867152,-0.890216017325959,-0.822685386677433,-0.124868869975995,0.370355754779865,-0.710134335596556,0.347845544563689,-0.800175176461258,-1.09280790927154,1.58590710645334,-0.417501602786275,0,0,0,0
-0.93523643775831,-0.845195596893608,-0.0573382393274685,-1.63305295445975,-0.800175176461258,-1.07029769905536,-0.800175176461258,-0.304950551705398,-0.507542443650977,-0.0573382393274685,-1.09280790927154,0,0,0,0
3.11660140115327,-0.259930131273047,-1.40795085229799,-0.0348280291112927,-0.890216017325959,-0.710134335596556,0.347845544563689,-0.800175176461258,-0.237419921056872,1.58590710645334,-0.417501602786275,0,0,0,0
-1.31791001143329,0.145253652618111,-1.38544064208182,-1.83564484640533,-0.282440341489223,-1.74560400554063,0.347845544563689,-1.65556316467592,-0.507542443650977,2.48631551510036,-0.890216017325959,0,0,0,0
1.0681722714813,0.730519118238671,0.933111010184251,0.798049748887198,0.235294493482812,-0.710134335596556,0.347845544563689,1.49586626558864,0.212784283266636,0.753029328454847,-0.417501602786275,0,0,0,0
-0.620093494731854,-1.6780733748921,-0.822685386677433,-0.755154756028906,-0.0348280291112927,-0.710134335596556,0.347845544563689,-0.800175176461258,-1.09280790927154,0.662988487590145,-0.417501602786275,0,0,0,0
0.64047827737397,0.257804703698988,0.595457856941619,-0.0348280291112927,2.73392782747828,-0.710134335596556,0.0777230219695844,0.145253652618111,-0.14737908019217,2.48631551510036,-0.417501602786275,0,0,0,0
3.11660140115327,-0.259930131273047,-1.40795085229799,-0.0348280291112927,-0.890216017325959,-0.710134335596556,0.347845544563689,-0.800175176461258,-0.237419921056872,2.48631551510036,-0.417501602786275,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.145253652618111,-0.800175176461258,-0.349970972137749,-0.259930131273047,1.0681722714813,-0.710134335596556,0.347845544563689,-0.800175176461258,-1.09280790927154,1.58590710645334,-0.417501602786275,0,0,0,0
-0.980256858190661,-1.16033853992006,-0.440011813002451,-0.912726227542135,0.437886385428391,-0.710134335596556,0.347845544563689,-0.800175176461258,0.0777230219695844,0.708008908022496,-0.417501602786275,0,0,0,0
0.865580379535724,0.460396595644566,0.753029328454847,-0.192399500624521,0.39286596499604,-0.710134335596556,0.347845544563689,1.49586626558864,0.212784283266636,0.437886385428391,-0.417501602786275,0,0,0,0
0.415376175212216,-0.552562864083328,1.56339689623716,0.482906805860742,0.527927226293093,-0.710134335596556,0.347845544563689,0.753029328454847,0.0777230219695844,0.708008908022496,0.505417016076917,0,0,0,0
-0.372481182353924,-1.02527727862301,-2.12827757921561,-0.124868869975995,0.0552128117534086,-0.304950551705398,-0.597583284515678,-0.530052653867152,-1.09280790927154,0.550437436509268,-0.845195596893608,0,0,0,0
-0.372481182353924,-1.18284875013624,-0.800175176461258,-0.0573382393274685,0.010192391321058,0.550437436509268,0.145253652618111,-0.822685386677433,-0.3949913925701,0.190274073050462,0.595457856941619,0,0,0,0
-1.61054274424357,-1.02527727862301,-0.575073074299503,-1.31791001143329,-0.237419921056872,-0.710134335596556,0.347845544563689,-1.07029769905536,-1.09280790927154,1.58590710645334,-0.417501602786275,0,0,0,0
-1.43046106251417,-0.777664966245082,-0.327460761921573,-1.13782832970389,-0.620093494731854,0.100233232185759,-0.124868869975995,1.0681722714813,1.00064164083278,-0.440011813002451,0.617968067157794,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.214909710840696,-1.07029769905536,-0.687624125380381,-0.93523643775831,0.415376175212216,-0.710134335596556,0.347845544563689,-0.687624125380381,-1.09280790927154,1.58590710645334,-0.417501602786275,0,0,0,0
0.010192391321058,-1.16033853992006,0.978131430616601,-0.124868869975995,0.617968067157794,-0.710134335596556,0.347845544563689,0.753029328454847,0.0777230219695844,0.708008908022496,-0.417501602786275,0,0,0,0
-0.14737908019217,-0.732644545812731,-0.0798484495436434,-0.710134335596556,0.235294493482812,0.39286596499604,0.347845544563689,-1.07029769905536,-1.09280790927154,-0.0798484495436434,-1.16033853992006,0,0,0,0
-1.6780733748921,-1.22786917056859,-1.25037938078477,-1.43046106251417,0.662988487590145,-0.710134335596556,0.347845544563689,-1.07029769905536,-1.09280790927154,1.58590710645334,-0.417501602786275,0,0,0,0
0.482906805860742,-0.0798484495436434,0.100233232185759,-0.259930131273047,2.89149929899151,-0.710134335596556,0.167763862834286,-0.282440341489223,-0.14737908019217,2.48631551510036,-0.417501602786275,0,0,0,0
