"x"
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
1.506461
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
1.506461
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
1.506461
1.506461
1.506461
1.506461
1.506461
1.506461
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
1.506461
1.506461
0.901589330357143
0.901589330357143
1.506461
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
1.506461
1.506461
1.506461
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
1.506461
1.506461
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
0.901589330357143
1.506461
